AgentId,Start,Seed,Floor,Reward,Steps,Time
35,0,21,2,2.2,1001,12100.783607899999
37,0,74,1,1.2,801,12098.1856374
26,0,26,2,2.4,1001,12106.9255624
24,0,33,1,1.2,801,12108.2149195
29,0,34,0,0.0,601,12102.3576861
49,0,86,1,1.0,801,12081.618161999999
31,0,23,1,1.2,801,12098.367870499998
14,0,79,1,1.2,801,12113.663204
30,0,71,0,0.0,601,12096.9861754
7,0,18,1,1.1,261,12122.1799827
25,0,42,1,1.2,801,12102.2586624
28,0,21,2,2.4,761,12095.54545
44,0,77,2,2.2,1001,12080.2849692
45,0,37,1,1.2,801,12075.840687
20,0,7,2,2.4,1001,12100.7455242
15,0,9,1,1.2,801,12105.319335
46,0,26,1,1.2,801,12072.665610799999
5,0,25,1,1.0,801,12108.1555364
11,0,53,1,1.2,801,12105.547946899998
34,0,39,1,1.2,801,12081.8334982
4,0,30,1,1.0,801,12107.158357499999
40,0,87,1,1.0,801,12070.8482792
0,0,29,2,2.6,1101,12109.808902199999
22,0,27,0,0.0,601,12083.524163299999
8,0,19,3,3.7,1301,12096.863421
7,0,58,2,2.2,1101,12101.308430699999
21,0,15,1,1.0,801,12083.192866399999
12,0,75,0,0.0,601,12095.3231733
41,0,63,1,1.2,801,12062.1901021
10,0,83,1,1.2,801,12094.5208506
3,0,52,2,2.3,1001,12099.878653
33,0,58,2,2.4,1101,12066.2828056
2,0,25,0,0.0,601,12099.880389299999
23,0,60,1,1.2,801,12075.8277408
48,0,67,1,1.0,801,12046.2447533
1,0,98,1,1.1,801,12089.1140932
38,0,52,2,2.4,1001,12048.7075294
36,0,94,0,0.0,601,12050.2126316
39,0,39,1,1.2,801,12045.3782727
6,0,44,1,1.2,801,12077.1275861
29,0,71,1,1.0,801,12053.6303333
16,0,42,1,1.0,801,12065.952232099999
9,0,25,1,1.0,801,12070.242339999999
18,0,24,2,2.6,1101,12060.8908935
30,0,33,1,1.2,801,12048.404007399999
32,0,30,0,0.0,601,12046.272616299999
47,0,6,1,1.2,801,12029.9471696
43,0,36,2,2.2,1001,12029.6937026
37,0,94,1,1.0,801,12033.6318292
13,0,20,2,2.2,1001,12055.193552899998
24,0,42,1,1.2,801,12043.6734305
49,0,81,1,1.2,801,12017.5171768
19,0,54,1,1.2,801,12046.3683326
31,0,96,1,1.0,801,12034.0932961
28,0,63,0,0.0,601,12034.562709299998
17,0,43,1,1.0,801,12046.585259099998
14,0,29,1,1.2,801,12048.3693181
25,0,14,1,1.2,801,12038.133616
42,0,53,1,1.0,801,12019.4946102
27,0,79,2,2.4,1001,12032.228619599999
22,0,95,2,2.6,1001,12035.5074518
45,0,57,1,1.2,801,12011.736922299999
12,0,51,2,2.4,1001,12047.7252911
15,0,7,2,2.5,1001,12040.9985296
35,0,52,2,2.4,1001,12019.914218
46,0,28,2,2.3,1001,12007.415125799998
26,0,60,2,2.2,1001,12025.3413932
2,0,4,0,0.0,601,12051.5549141
5,0,59,1,1.2,801,12043.2808666
11,0,2,2,2.4,1001,12040.6759252
34,0,68,2,2.3,1001,12016.962916999999
4,0,40,1,1.2,801,12042.279993
40,0,0,3,3.6,1301,12005.9744837
44,0,91,1,1.1,801,11999.4715542
20,0,58,2,2.6,1001,12019.9330412
21,0,34,0,0.0,601,12018.697514899999
41,0,19,2,2.6,1101,11997.8565811
10,0,37,0,0.0,601,12030.209378
36,0,55,2,2.2,1101,12000.641402899999
23,0,44,1,1.2,801,12011.9435837
48,0,5,2,2.4,1001,11982.368567
32,0,3,1,1.2,801,11997.746162099998
1,0,13,1,1.0,801,12025.0466464
3,0,31,2,2.4,1101,12020.4261605
39,0,5,2,2.4,1001,11981.461348899998
0,0,73,1,1.0,801,12021.352410899999
6,0,20,3,3.8,1301,12012.963354399999
29,0,84,1,1.2,801,11989.459283099999
16,0,27,1,1.2,801,12001.783031199999
7,0,84,1,1.0,801,12013.258146
28,0,38,2,2.2,1001,11986.811771699999
9,0,29,3,3.9,1501,12005.599714299999
30,0,90,0,0.0,601,11983.905562999998
47,0,5,1,1.1,801,11964.8173742
33,0,16,1,1.0,341,11977.3745858
37,0,36,2,2.6,1001,11968.187710799999
38,0,47,1,1.0,801,11966.331167800001
24,0,24,3,4.8,1401,11977.4246929
2,0,1,1,1.0,801,12002.1027858
49,0,60,1,1.2,801,11951.0422432
19,0,43,1,1.2,801,11979.9092737
31,0,29,1,1.2,801,11967.6298417
8,0,2,2,2.6,1001,11990.6764238
17,0,96,2,2.3,1001,11980.8722453
14,0,59,2,2.3,1001,11982.6421082
25,0,66,2,2.3,1001,11972.4204177
42,0,62,1,1.2,801,11953.7109317
43,0,44,1,1.2,801,11947.4641385
45,0,23,1,1.2,801,11945.131260999999
21,0,3,1,1.1,801,11968.785895899999
10,0,31,1,1.2,801,11980.508229
18,0,57,1,1.2,801,11969.948426899999
13,0,19,2,2.6,1001,11972.3571799
5,0,28,2,2.3,1001,11977.6426455
33,0,95,1,1.2,801,11949.1431453
4,0,45,1,1.2,801,11975.951453599999
27,0,52,2,2.4,1001,11949.9667423
44,0,26,2,2.5,1001,11933.8891253
22,0,2,0,0.0,601,11953.0173776
12,0,68,2,2.3,1001,11965.3767613
15,0,48,1,1.2,801,11958.672652399999
35,0,70,1,1.2,801,11937.571501499999
46,0,43,2,2.6,1001,11925.792856099999
26,0,54,2,2.5,1001,11942.8644341
11,0,30,1,1.0,801,11958.5232071
34,0,9,2,2.2,1001,11934.8252595
23,0,65,1,1.2,801,11945.5234186
30,0,6,0,0.0,601,11933.471450199999
32,0,25,0,0.0,601,11931.338804899999
1,0,70,1,1.2,801,11957.7788347
20,0,93,2,2.3,1201,11937.504930899999
0,0,11,3,3.8,1201,11955.050147
29,0,44,1,1.2,801,11923.4146503
16,0,36,2,2.4,1101,11935.689220999999
7,0,44,1,1.2,801,11947.2303591
41,0,34,0,0.0,601,11907.6821841
48,0,55,2,2.2,1001,11899.8326764
36,0,92,2,2.5,1001,11910.504844
47,0,60,1,1.2,801,11898.825814299998
40,0,91,2,2.4,1001,11898.9702262
38,0,14,1,1.2,801,11899.2233474
39,0,28,2,2.6,1101,11896.8252628
2,0,78,2,2.2,1101,11935.7086005
49,0,17,2,2.2,662,11884.649212499999
19,0,97,1,1.2,801,11913.4985728
31,0,4,2,2.4,1101,11901.1973785
28,0,43,1,1.2,801,11902.434986999999
3,0,5,1,1.2,801,11927.9666564
42,0,77,2,2.3,1001,11886.6890028
22,0,95,1,1.2,801,11902.680585999999
43,0,35,3,3.8,1201,11880.998706699998
45,0,21,2,2.4,1001,11878.6617405
21,0,9,2,2.2,1001,11902.299740999999
10,0,36,0,0.0,601,11914.023348899998
18,0,21,2,2.3,1101,11903.468056299998
37,0,73,1,1.0,801,11884.2262829
8,0,1,1,1.1,801,11907.709479899999
33,0,82,1,1.2,801,11881.9906563
17,0,58,2,2.5,1201,11897.6841235
14,0,25,0,0.0,601,11899.4585523
4,0,61,1,1.1,801,11909.199398199999
30,0,3,1,1.0,801,11882.527924299999
32,0,72,1,1.2,801,11880.3850283
25,0,9,2,2.2,1001,11888.6326586
6,0,86,1,1.2,801,11903.3445266
15,0,96,1,1.2,801,11891.9407959
35,0,9,2,2.2,1001,11869.9994555
13,0,54,1,1.1,801,11889.1160104
5,0,10,1,1.2,801,11894.351303
11,0,10,1,1.0,801,11891.765475999999
41,0,24,2,2.4,1101,11857.2484092
23,0,3,1,1.1,801,11878.7039747
27,0,2,2,2.2,1001,11866.700645899999
44,0,62,1,1.2,801,11850.6242279
1,0,82,2,2.2,1101,11891.0685134
12,0,77,2,2.2,1001,11882.0755113
9,0,49,1,1.2,801,11880.3182081
46,0,42,1,1.0,801,11842.7281713
26,0,27,2,2.2,1001,11860.6378286
24,0,21,2,2.4,1001,11861.9419139
29,0,70,1,1.2,801,11855.3307543
7,0,15,1,1.2,801,11879.375135799999
34,0,61,1,1.1,801,11851.3873849
49,0,24,2,2.6,1101,11830.435635799999
47,0,0,3,3.6,1201,11831.943346999999
10,0,41,2,2.5,1001,11864.735917099999
38,0,24,1,1.2,801,11833.528095900001
19,0,16,1,1.0,801,11848.4786297
28,0,50,1,1.2,801,11837.6546217
14,0,25,0,0.0,601,11851.476338100001
48,0,61,1,1.0,801,11816.509938899999
36,0,28,2,2.3,1001,11827.2004391
3,0,42,1,1.0,801,11861.8949806
16,0,56,0,0.0,601,11844.0790203
22,0,54,2,2.5,1001,11837.341073099999
20,0,12,0,0.0,601,11838.5071925
40,0,91,1,1.2,801,11816.887736499999
37,0,36,0,0.0,601,11819.559613599999
0,0,49,1,1.2,801,11854.8921454
8,0,71,0,0.0,601,11842.8927942
33,0,46,4,5.0,1701,11817.178308300001
4,0,28,2,2.2,1001,11844.8579184
30,0,14,1,1.2,801,11818.1631747
32,0,16,1,1.0,801,11816.0286839
39,0,73,1,1.0,801,11807.3424519
42,0,33,2,2.4,1201,11805.6689766
6,0,27,2,2.2,1101,11838.922384099998
2,0,52,2,2.4,1101,11845.8686621
31,0,96,1,1.0,801,11811.050972399998
45,0,48,2,2.4,1101,11796.724089399999
21,0,34,1,1.2,801,11820.3808158
15,0,33,1,1.2,801,11825.9952101
13,0,21,2,2.2,1101,11824.279673699999
5,0,96,2,2.3,1001,11829.607084899999
11,0,89,1,1.2,801,11827.007125999999
23,0,61,1,1.0,801,11813.410307
18,0,38,2,2.3,1001,11813.7241604
25,0,49,3,3.8,1201,11807.661014599998
44,0,47,1,1.0,801,11785.9152782
43,0,31,2,2.4,1001,11783.5375027
35,0,39,1,1.2,801,11790.0053808
9,0,88,1,1.2,801,11815.643966399999
46,0,28,2,2.2,1001,11778.050749
29,0,73,1,1.0,801,11791.106314199998
7,0,89,2,2.2,1001,11815.1908601
34,0,81,1,1.1,801,11787.2887473
17,0,16,1,1.2,801,11800.6756771
14,0,65,1,1.2,801,11802.3504938
27,0,61,1,1.0,801,11785.099067
16,0,14,1,1.2,801,11794.821836699999
20,0,6,2,2.4,1001,11789.500305099999
12,0,41,0,0.0,601,11800.573808699999
41,0,74,1,1.1,801,11767.4369041
37,0,58,2,2.2,1001,11770.3769789
38,0,53,1,1.1,801,11768.5488591
26,0,10,1,1.2,801,11778.9745138
24,0,82,2,2.3,1101,11780.285944000001
1,0,81,1,1.1,801,11801.9123896
19,0,47,1,1.0,801,11782.109509799999
8,0,80,1,1.2,801,11792.881276299999
28,0,50,2,2.6,1001,11771.083309799998
48,0,74,1,1.0,801,11750.9146184
3,0,99,1,1.2,801,11796.4873259
10,0,2,1,1.2,801,11783.6696437
40,0,12,1,1.0,801,11751.2243683
49,0,26,3,3.7,1201,11740.8443049
0,0,5,2,2.5,1001,11789.9994085
30,0,82,2,2.4,1001,11753.9002153
32,0,65,1,1.2,801,11751.757876599999
36,0,28,2,2.3,1001,11746.8852784
47,0,37,1,1.2,801,11735.305955
39,0,0,1,1.2,801,11741.875377699998
22,0,79,1,1.2,801,11756.3591819
31,0,34,0,0.0,601,11746.7275067
21,0,71,0,0.0,601,11756.233426499999
15,0,26,2,2.4,1001,11761.8354699
11,0,40,1,1.2,801,11762.4750592
23,0,22,2,2.3,1001,11749.621002099999
4,0,36,0,0.0,601,11764.0621414
44,0,66,2,2.3,1001,11722.271507700001
12,0,84,0,0.0,601,11753.9581098
35,0,86,1,1.0,801,11725.5466231
9,0,88,1,1.2,801,11751.1523884
6,0,2,1,1.1,801,11750.957886299999
2,0,28,2,2.3,1001,11757.9463808
29,0,17,2,2.3,1001,11727.2235589
5,0,97,2,2.5,1101,11749.4504974
45,0,15,1,1.2,801,11709.3009744
34,0,38,3,3.8,1201,11722.670228899999
17,0,94,1,1.0,801,11736.064779499999
14,0,45,2,2.2,1101,11737.8092627
18,0,41,2,2.6,1001,11733.4847392
13,0,2,2,2.6,1101,11735.272620299998
42,0,46,1,1.2,801,11708.0513944
27,0,30,1,1.0,801,11720.7807344
16,0,42,1,1.2,801,11730.497958799999
43,0,0,3,4.0,1201,11702.3739852
41,0,85,0,0.0,601,11703.2916224
46,0,9,2,2.4,1001,11697.0774678
38,0,96,2,2.4,1001,11704.3523184
26,0,68,1,1.2,801,11714.7034939
1,0,5,1,1.2,801,11737.0856462
19,0,50,1,1.2,801,11718.1247644
8,0,53,1,1.2,801,11728.8816871
7,0,82,2,2.4,1101,11733.3195994
48,0,52,2,2.4,1001,11686.962273399999
25,0,82,1,1.2,801,11710.787249699999
3,0,68,2,2.2,1001,11732.3393538
31,0,98,0,0.0,601,11697.861658599999
20,0,67,1,1.0,801,11708.4633665
21,0,59,1,1.2,801,11707.1594183
10,0,89,2,2.2,1001,11718.8918676
40,0,12,0,0.0,601,11686.4435089
37,0,78,2,2.2,1101,11689.1053836
28,0,64,1,1.2,801,11691.1366406
4,0,39,1,1.2,801,11714.900275299999
32,0,38,2,2.6,1001,11686.267900699999
47,0,6,0,0.0,601,11670.047243399998
39,0,42,1,1.0,801,11677.407052699999
24,0,69,1,1.0,801,11691.4592271
22,0,68,2,2.4,1001,11691.674450499999
33,0,13,1,1.1,801,11679.6347923
12,0,92,2,2.6,1001,11704.057584499998
0,0,57,1,1.2,801,11709.5379961
11,0,99,1,1.2,801,11697.8669519
30,0,9,2,2.3,1001,11673.236550399999
36,0,33,2,2.4,1101,11666.4233672
15,0,87,1,1.2,801,11682.4107376
41,0,8,1,1.2,801,11655.7770404
35,0,27,0,0.0,601,11661.123995
9,0,90,1,1.2,801,11686.7594545
49,0,51,2,2.5,1001,11645.2638813
6,0,68,2,2.4,1001,11686.225525299998
45,0,24,1,1.2,801,11644.122971499999
17,0,84,1,1.2,801,11671.5471485
23,0,80,0,0.0,601,11668.642776899998
42,0,65,1,1.2,801,11644.6766785
27,0,73,1,1.1,801,11657.4125924
16,0,91,1,1.1,801,11667.104481999999
44,0,35,0,0.0,601,11641.131244
31,0,40,1,1.2,801,11650.6835916
40,0,75,2,2.5,1101,11639.798300499999
26,0,36,1,1.2,801,11650.7204175
2,0,46,3,3.8,1201,11676.936896399999
29,0,35,0,0.0,601,11646.207598399998
1,0,16,1,1.1,801,11673.4770704
19,0,63,2,2.6,1001,11654.502836599999
8,0,21,2,2.2,1001,11665.2706676
18,0,16,1,1.0,801,11653.4369097
25,0,28,2,2.2,1001,11647.4035042
47,0,42,1,1.0,801,11622.648023799999
5,0,45,2,2.4,1001,11660.344422799999
20,0,28,2,2.3,1001,11645.0845729
21,0,95,1,1.2,801,11643.7550717
14,0,24,1,1.2,801,11649.3598652
46,0,60,2,2.3,1001,11616.807933999999
38,0,95,1,1.2,801,11624.0852192
13,0,13,1,1.2,801,11647.2987313
34,0,78,2,2.2,1001,11625.9547764
28,0,50,2,2.2,1001,11627.287889199999
4,0,56,3,3.8,1201,11651.025249499999
48,0,93,1,1.1,801,11606.8848005
3,0,67,1,1.2,801,11652.490583699999
39,0,76,2,2.6,1001,11613.5297541
24,0,0,1,1.2,801,11627.5445301
7,0,72,0,0.0,601,11645.997386899999
43,0,96,2,2.4,1001,11606.142020399999
33,0,61,1,1.0,801,11615.5181912
35,0,75,2,2.4,1001,11611.559416099999
10,0,46,1,1.2,801,11638.5635451
0,0,69,1,1.0,801,11645.299368099999
11,0,83,1,1.2,801,11633.633526599999
23,0,8,1,1.1,801,11620.810040999999
37,0,62,1,1.2,801,11602.1115538
32,0,91,1,1.2,801,11606.638253
44,0,17,1,1.2,801,11592.4947682
22,0,32,1,1.2,801,11611.6168487
12,0,84,0,0.0,601,11624.017281699998
15,0,63,0,0.0,601,11617.3189095
41,0,38,2,2.6,1001,11590.6874455
9,0,84,1,1.2,801,11621.7642
29,0,43,1,1.0,801,11596.752160299999
45,0,24,1,1.2,801,11579.048950999999
17,0,22,1,1.2,801,11606.499147199998
30,0,11,2,2.6,1001,11591.679171599999
42,0,8,2,2.3,1301,11579.5161219
27,0,28,2,2.2,1001,11592.2468017
16,0,63,1,1.2,801,11601.966845199999
31,0,40,1,1.2,801,11585.0307297
36,0,65,2,2.6,1001,11577.2642984
49,0,10,1,1.1,801,11563.9324759
26,0,52,2,2.4,1001,11585.6969871
6,0,34,0,0.0,601,11604.7738689
1,0,44,1,1.2,801,11608.6271605
18,0,88,1,1.2,801,11588.206555499999
47,0,20,2,2.6,1001,11557.5754736
7,0,63,2,2.6,1001,11597.9004336
21,0,46,1,1.2,801,11579.705354799999
14,0,47,1,1.2,801,11585.2815277
38,0,27,1,1.2,801,11560.2143526
13,0,78,2,2.3,1101,11582.6714129
19,0,85,1,1.2,801,11574.189328699998
8,0,15,1,1.2,801,11584.965076499999
40,0,94,0,0.0,601,11551.074564499999
48,0,60,2,2.3,1201,11542.966904399998
25,0,80,1,1.2,801,11566.8495069
3,0,17,2,2.3,1001,11588.410157999999
24,0,88,1,1.2,801,11563.6661779
5,0,6,2,2.2,1001,11579.533017799999
20,0,72,3,3.8,1201,11564.2899059
33,0,73,1,1.0,801,11550.8722867
12,0,25,0,0.0,601,11575.2829289
15,0,76,2,2.4,1001,11568.6035942
10,0,54,1,1.2,801,11574.5296723
46,0,51,2,2.4,1001,11535.8264387
0,0,21,2,2.4,1001,11581.026801
2,0,78,2,2.3,1001,11579.9200852
11,0,72,2,2.4,1001,11569.1126441
34,0,53,1,1.2,801,11544.706715299999
28,0,87,1,1.2,801,11546.010721499999
23,0,53,0,0.0,601,11555.115270999999
37,0,4,2,2.4,1101,11536.407522599999
32,0,32,0,0.0,601,11540.9531125
39,0,8,1,1.2,801,11532.2341922
44,0,27,0,0.0,428,11527.4056533
22,0,9,2,2.2,1001,11546.537592199998
43,0,36,0,0.0,601,11524.822434599999
35,0,56,3,3.8,1301,11530.969864699999
9,0,44,1,1.2,801,11556.6046077
6,0,60,1,1.1,801,11555.559827899999
29,0,18,0,0.0,601,11531.9759819
45,0,1,1,1.1,801,11514.314207599999
17,0,62,2,2.6,1001,11541.7741501
4,0,33,2,2.2,1101,11553.5093487
16,0,2,1,1.1,801,11536.734127099999
31,0,94,0,0.0,601,11520.6088078
41,0,42,1,1.0,801,11509.5430227
49,0,57,1,1.2,801,11499.4574232
1,0,91,1,1.2,801,11543.8479467
40,0,14,3,3.7,1301,11502.2167082
18,0,88,1,1.2,801,11523.9954969
30,0,22,1,1.2,801,11511.4226343
27,0,54,0,0.0,522,11511.985923299999
21,0,3,1,1.1,801,11515.451074199998
12,0,35,3,3.8,1301,11527.5453074
44,0,68,2,2.2,1001,11493.7644344
14,0,54,1,1.1,801,11519.820719000001
38,0,11,2,2.2,1001,11494.8228913
36,0,4,2,2.4,1201,11496.3790037
26,0,31,2,2.6,1101,11504.9656537
19,0,4,2,2.4,1201,11509.3533266
8,0,10,1,1.2,801,11520.118491
23,0,83,2,2.4,1001,11507.620386199998
32,0,30,1,1.0,801,11493.6604729
25,0,81,1,1.2,801,11501.9439919
47,0,49,1,1.2,801,11476.420415199998
24,0,70,2,2.4,1101,11498.0380905
7,0,34,0,0.0,601,11516.450052499998
43,0,79,1,1.2,801,11476.5938837
33,0,51,1,1.2,801,11485.9758238
10,0,5,2,2.6,1001,11509.761478999999
42,0,4,2,2.3,1301,11475.0304906
29,0,46,1,1.2,801,11484.0770359
34,0,67,0,0.0,601,11480.5194695
28,0,55,2,2.2,1101,11481.8313817
3,0,48,1,1.2,801,11507.4379897
39,0,43,1,1.0,801,11468.488265299999
13,0,13,1,1.0,801,11493.7750096
31,0,99,3,3.6,1201,11473.1510802
5,0,75,0,0.0,601,11498.879983899998
15,0,81,1,1.2,801,11487.5582755
9,0,27,1,1.2,801,11492.2585546
46,0,82,1,1.2,801,11454.7386641
0,0,1,3,4.9,1401,11499.983679399998
6,0,64,1,1.2,801,11491.664214299999
2,0,40,1,1.2,801,11498.9026344
27,0,4,0,0.0,601,11469.3875866
45,0,96,2,2.3,1001,11450.388300199998
11,0,23,3,3.9,1201,11487.9510411
48,0,34,0,0.0,601,11445.7737217
16,0,15,1,1.0,801,11472.9363576
22,0,24,3,3.6,1301,11466.300376399999
20,0,30,0,0.0,601,11467.519116899999
41,0,30,0,0.0,601,11445.5482214
37,0,1,1,1.2,801,11448.5739122
49,0,24,1,1.2,801,11435.234208999998
1,0,36,0,0.0,601,11479.5671098
17,0,65,2,2.2,1101,11462.1161698
18,0,77,2,2.3,1001,11459.7371389
30,0,59,1,1.2,801,11447.172572099998
7,0,88,1,1.2,801,11468.497828
21,0,18,1,1.0,801,11450.323740099999
14,0,12,1,1.1,801,11455.8632975
4,0,98,0,0.0,601,11465.855771199998
8,0,86,1,1.2,801,11456.922819399999
35,0,48,2,2.2,1001,11427.6235334
34,0,76,2,2.6,1101,11432.878351
32,0,93,1,1.2,801,11429.742671599999
25,0,52,2,2.5,1001,11438.060314499999
47,0,35,1,1.2,801,11413.302656
43,0,78,1,1.2,801,11413.9407846
5,0,4,2,2.4,1101,11451.7612729
33,0,73,1,1.2,801,11423.2977039
44,0,0,3,3.7,1201,11413.9349126
38,0,57,1,1.2,801,11415.9354709
29,0,94,1,1.0,801,11421.095690999999
27,0,31,2,2.4,1001,11422.219018299998
23,0,77,2,2.2,1101,11428.134675399999
48,0,74,1,1.1,801,11398.5654483
3,0,89,2,2.3,1001,11443.8316953
39,0,72,2,2.6,1001,11404.876527699998
26,0,87,0,0.0,601,11417.4394971
13,0,54,1,1.1,801,11430.063370599999
20,0,57,1,1.2,648,11419.5621237
15,0,79,1,1.2,801,11424.085901699998
41,0,42,1,1.0,801,11397.4286511
10,0,90,0,0.0,601,11429.802391199999
9,0,43,1,1.0,801,11428.4519881
40,0,38,2,2.3,1001,11397.175209399998
46,0,53,1,1.2,801,11390.7735901
36,0,80,1,1.2,801,11399.802982399999
24,0,85,0,0.0,601,11410.0159909
6,0,51,1,1.2,801,11427.4949526
2,0,73,1,1.2,801,11434.733623499998
1,0,23,3,3.8,1201,11431.3441946
19,0,47,1,1.0,801,11412.435336699999
12,0,40,1,1.2,801,11421.3866282
16,0,39,2,2.4,1001,11408.763904099998
28,0,34,0,0.0,601,11394.136234099999
4,0,93,1,1.1,801,11417.1307905
37,0,16,1,1.0,801,11383.803802999999
49,0,71,1,1.1,801,11370.503958399999
45,0,52,2,2.6,1001,11370.698796699999
30,0,25,1,1.0,801,11383.5671873
42,0,82,1,1.2,801,11370.647907499999
31,0,32,0,0.0,601,11377.0751233
7,0,23,1,1.2,801,11404.5667146
21,0,86,1,1.1,801,11386.4024342
14,0,48,1,1.2,801,11391.9528769
8,0,56,1,1.2,801,11392.2750525
11,0,76,2,2.4,1001,11392.516927499999
18,0,12,1,1.1,801,11380.205467299998
32,0,74,1,1.0,801,11365.639788999999
47,0,31,2,2.3,1001,11349.4264083
26,0,38,2,2.4,1001,11369.5136108
43,0,26,2,2.4,1101,11349.886340399999
33,0,84,0,0.0,601,11359.2390098
17,0,94,1,1.2,801,11374.183254599999
10,0,81,1,1.1,801,11382.2642009
38,0,82,0,0.0,601,11351.0605618
20,0,84,1,1.1,801,11368.1217372
0,0,63,2,2.6,1001,11388.705496499999
24,0,74,1,1.0,801,11362.6144522
29,0,18,2,2.6,1001,11356.7203636
22,0,81,2,2.4,1001,11362.582573099999
35,0,94,1,1.2,801,11347.0110211
48,0,12,1,1.2,801,11333.575207799999
25,0,47,1,1.0,801,11356.6393801
13,0,38,2,2.6,1001,11365.009441799999
15,0,17,1,1.0,801,11360.0280221
41,0,26,2,2.4,1001,11333.3670596
34,0,85,0,0.0,601,11344.058581
28,0,8,1,1.2,801,11345.3919484
9,0,78,2,2.2,1001,11364.188606599999
46,0,78,2,2.2,1001,11326.7101962
36,0,16,1,1.1,801,11335.740980499999
6,0,83,1,1.1,459,11362.8316684
2,0,97,0,0.0,601,11370.0707004
27,0,15,2,2.4,1001,11340.586487999999
19,0,56,2,2.4,1001,11347.779681099999
5,0,39,1,1.2,801,11361.371568499999
12,0,88,1,1.2,801,11357.313667699998
3,0,89,2,2.2,1001,11362.3601927
39,0,1,2,2.3,1001,11323.382208399998
31,0,5,2,2.4,1001,11327.6295037
44,0,37,1,1.1,801,11315.8839843
23,0,74,1,1.2,801,11338.018758299999
40,0,61,1,1.0,801,11316.4219662
4,0,34,0,0.0,601,11352.447524899999
37,0,23,2,2.6,1001,11319.106929399999
49,0,29,1,1.0,801,11305.8077475
30,0,50,2,2.3,1001,11318.2859904
42,0,26,2,2.3,1001,11306.178543799999
16,0,39,1,1.2,801,11328.5442257
7,0,9,2,2.4,1001,11340.1000565
21,0,14,1,1.2,801,11321.918604299999
33,0,27,1,1.2,801,11309.6317516
14,0,37,1,1.2,801,11327.3182724
38,0,44,1,1.2,801,11302.223276
1,0,82,1,1.2,801,11335.229585
8,0,78,2,2.2,1001,11327.239388599999
45,0,25,1,1.1,801,11289.922454599999
18,0,55,2,2.2,1001,11315.197480199999
6,0,43,1,1.2,801,11326.7158931
32,0,58,2,2.4,1001,11300.447934099999
34,0,55,2,2.5,1101,11296.258789399999
17,0,0,0,0.0,601,11309.6680661
10,0,13,1,1.2,801,11317.7482656
20,0,32,3,3.6,1201,11303.8150415
24,0,12,1,1.0,801,11298.3945059
2,0,92,0,0.0,601,11323.017032799999
11,0,23,1,1.2,801,11312.3220083
35,0,12,0,0.0,601,11282.5643525
48,0,12,1,1.1,801,11269.1383667
25,0,57,1,1.2,801,11293.0113394
47,0,32,0,0.0,601,11268.2672068
26,0,76,2,2.4,1001,11288.3363245
15,0,66,2,2.4,1101,11296.187925299999
28,0,91,1,1.2,801,11281.885543299999
4,0,34,0,0.0,601,11305.6536802
36,0,7,1,1.2,801,11271.649183799998
0,0,73,1,1.2,801,11307.704778399999
29,0,72,3,3.8,1201,11275.907891899999
22,0,15,1,1.0,801,11281.8945474
43,0,49,1,1.1,801,11260.2320754
5,0,26,3,3.6,1301,11298.0509427
12,0,6,2,2.4,1101,11294.0000804
13,0,70,1,1.2,801,11285.0727708
41,0,98,1,1.0,801,11253.5352573
44,0,75,1,1.2,801,11252.6581926
23,0,23,2,2.6,1001,11274.798504499999
9,0,30,1,1.1,801,11284.479853699999
40,0,77,2,2.2,1001,11253.218200199999
46,0,82,0,0.0,601,11246.7829721
49,0,17,1,1.0,801,11242.4967136
27,0,47,1,1.1,801,11260.7483793
19,0,50,2,2.3,1001,11267.898268899999
3,0,27,0,0.0,601,11282.8702557
39,0,65,1,1.2,801,11243.8840821
16,0,21,2,2.3,1001,11264.723477599999
31,0,54,1,1.1,801,11248.541869199998
21,0,59,1,1.2,801,11258.051947599999
33,0,50,2,2.6,1001,11245.749590200001
17,0,72,2,2.4,1001,11260.6504133
14,0,77,2,2.3,1001,11262.396477600001
37,0,84,1,1.0,801,11239.051247099998
38,0,16,1,1.1,801,11237.150162
2,0,81,1,1.1,801,11273.9298754
1,0,42,1,1.0,801,11270.6019116
45,0,81,1,1.0,801,11225.431086999999
35,0,77,2,2.2,1001,11233.996878299999
30,0,18,2,2.6,1001,11238.105301799998
6,0,86,1,1.2,801,11261.938959899999
47,0,64,1,1.2,801,11218.8736147
42,0,37,1,1.1,801,11224.806024599999
7,0,64,1,1.2,801,11258.740069
10,0,38,1,1.2,801,11252.2820922
4,0,33,1,1.2,801,11255.839539199998
24,0,48,2,2.2,1001,11232.926308
8,0,72,2,2.4,1001,11245.958429499999
11,0,85,0,0.0,601,11246.1802333
18,0,71,2,2.3,1101,11233.8609645
48,0,93,1,1.2,801,11203.7421413
32,0,99,1,1.1,801,11219.074041
25,0,24,3,3.6,1401,11227.353363799999
28,0,35,1,1.2,801,11215.9865122
46,0,68,2,2.4,1001,11197.487576099998
36,0,97,0,0.0,601,11206.5016342
0,0,80,1,1.2,801,11242.5440886
22,0,86,1,1.0,801,11216.8760711
43,0,60,2,2.2,1201,11195.202514499999
34,0,24,2,2.4,1001,11206.866520799998
3,0,85,0,0.0,601,11233.209107699999
26,0,38,2,2.4,1001,11206.9808419
